Index,Content,Label
904,餐区的窗帘盒餐椅上的靠垫(图)餐区的窗帘盒餐椅上的靠垫，采用了同色系，所以可以遥相呼应；同时，还通过白色的布艺餐椅和白色的墙面，来调和色彩的密度。,家居
905,整面墙搁架系统(图)3. 整面墙搁架系统在宽敞的空间中，将一片空白墙壁预留出，两端制作轻体假墙，然后根据墙面的尺寸，定制整面墙的搁架系统。·定制搁架一般制作周期较长，最好提前上门丈量尺寸，在房子设计之初就要确定好位置，进行轻体墙的施工。顶天立地的搁架系统适用于普通层高为3米以内的房子，过高的搁架，顶部空间摆放的物品无法经常取用，使用不便。·既然是定制，那么搁架的分隔板更要精心设计，才能满足自己的收纳需求。等高等宽的分布，显得整齐大方，宽大的格子足够放下大本的画册、杂志和书籍。如果你要收纳的物品中，类别会偏重于某一种，比如画册、书、杂志、CD、收集品、摆件等，那么就要根据这类物品的大小，设计分隔板之间的间隙。或者将部分分隔板留为可调整的，方便日后物品摆放。·选择这类搁架系统，一定要将其固定在墙面上，保证使用时的安全。有小孩的家庭最好避免选用，以免发生物品坠落砸伤孩子的危险。,家居
906,小英雄雨来搬上银幕 韩骏欲打造少年007(图)本报记者 张明春《小英雄雨来》是一部影响了几代人的脍炙人口的作品，记者近日了解到，由第六代优秀青年导演杨超执导，由北京星光大道影视制作公司投资联合北广传媒一起拍摄的电影《小英雄雨来》，已经在微山湖湿地红荷风景区完成了前期拍摄，目前正在进行后期制作，将于9月底走上大银幕，在国内一线二线城市同时上映。电影《小英雄雨来》取材于著名作家管桦先生早年创作的同名小说《小英雄雨来》，该作品描写了抗日战争时期冀东人民在中国共产党的领导下，利用熟悉水性和地形的优势与日本侵略者展开的顽强斗争，该作品还颂扬了那个时代的人们真切的爱国主义精神。重温往昔岁月，召唤英雄情结电影《小英雄雨来》是在新时期环境下改编的一部作品，为何选择这样一部经典作品加以改编，以及如何能和当下青少年的审美对接，成为人们关注的焦点。据影片的出品人、北京星光大道董事长韩骏(blog)介绍，“小英雄雨来的故事被讲述了千万遍，但从没有被搬上银幕，这是一种遗憾。将这样一部有着经典标志意义的作品被搬上银幕，对于当下的人们，特别是青少年来说，是一次历史观和爱国观的新关照，是用用当下的眼光和审美情怀来审视一段特殊的历史并对照现下的历史观和爱国观。”在韩骏看来，“小雨来是一个聪明活泼的少年，虽然不谙世事，但却最后成为了抗日英雄，成为英雄的过程就是一个传奇。雨来的成长可以说是一个时代的缩影，也是一个历史的写照。”在解释如何与当下孩子的审美对接的问题时，韩骏表示：“为了靠近当下的孩子们，我们采用了大量的现代电影语言和丰富活泼的现代影象镜头，不仅使孩子们能够轻松理解影片的内容，还能够使孩子们喜欢这些带着孩子特有的智慧的武器。其实这些武器只不过是那个时代的孩子玩具，这是来自自然的物质也是来自生活的灵感，虽然缺乏现代工业文明的现代感，但却带着一种明显生动的生活质感，是现代很多的孩子向往的，也是现代孩子会共鸣的焦点。”为了能够在艺术上更具表现力，导演杨超在剧本阶段就亲自参与了大量的创作，使剧本不但忠实地遵循了原著的核心，还使影片的呈现方式有了现代精神的体现。独辟蹊径唱响别样儿童主旋律现在的很多国产儿童影片多面临“大人不喜欢，小孩不爱看”的尴尬局面，这对讲述同样儿童题材的故事的电影《小英雄雨来》来说，也是不得不面对的一个问题。因此，影片在处理题材问题方面，做出了一个巧妙的选择，不是做一部常规意义上的专给孩子看的电影，就如同近期引进的大片《功夫熊猫》，目标是让所有观众看到电影的乐趣和魅力。韩骏表示，“雨来是我们上学时候的偶像，把他的故事改编成电影可以说是圆了一个梦。但我们不希望过分突出政治性或者血腥的东西，在内容处理上更加突出小英雄们和敌人斗智斗勇的过程，减少了战争残酷的场面，增添了更具当代电影特点的喜剧成分，有点像抗日期间的《小鬼当家》的感觉，着力刻画机智勇敢又带点幽默的小雨来形象。”影片拍摄制作过程中，打造中国“少年007”的说法不胫而走，对于这个说法，韩骏这样解释：“所谓‘少年007’是一种形象的比喻，因为他为了跟荷枪实弹的日本鬼子进行斗争，通过自己的智慧用土方法把自己和小伙伴进行了武装，可以说，他的装备在那些鬼子的眼里是异类，更是一种震慑，随便一个弹弓，随便一个木签都成为了消灭敌人的武器。从这个意义上说，他是威武的，他是潇洒的，他也是英勇的和不可战胜的，这正是007传达给世人的一种‘正义最终是一定能战胜邪恶’的思想。”,娱乐
907,搭配柔软裤子或丝绸衬衫彰显女性化方案三 搭配柔软的裤子或丝绸衬衫更为女性化反差手法永远适用于时装世界，其中用面料质地的反差制造时髦感更可以作为“炫耀技巧”性的手法。在硬朗风格的着装中加入女性化质地以及视觉效果是常用的搭配方法，柔软飘逸的裤子将是春夏季舒适而时髦的下装选择，比如像Stella McCartney 那样，在卡其色西装上衣下搭配一条丝绸束口长裤。Marc Jacobs 反差得十分夸张，到了有些古怪的地步，一件严严实实的军绿色口袋外套底下竟然只露出一小截雪纺花边，分辨不出到底是裤子还是连身裙的下摆。搭配浅橘色深V领丝绸衬衫丝绸衬衫也值得成为姑娘们的宝贝，看起来硬邦邦的牛仔一字裙搭配上一件半透明丝质白衬衫，马上就是一个率性的法国姑娘(Carine Roitfeld 用过这一招)。Tommy Hilfiger 在一整套的浅大地色上下装里搭配浅橘色深V 领丝绸衬衫，色彩富有层次感的同时，也“软化”了整身造型。方案四 连身裙款式的结合俏皮而活泼如果想显得更为年轻一些，那么请选择多穿连身裙或者连身裤款式的功能性时装。连身裙款式不仅俏皮，而且相较之下比上下两截式的西装+ 长裤更易穿易于行动。同样的，即便是走活泼路线，连身裙款式也要挑裙摆短且露出皮肤的款式。衬衫式样的无袖连身裙是这类时装中最常见的，Chlo 的衬衫领圆摆无袖连身裙看起来质地轻盈且带有学院感，将卡其色年轻化。还有Phoebe Philo 设计的新Celine，标榜实用日常穿着路线，果然有卡其布束腰双排扣连身裙，看上去普通亲民的连身裙实则极为修身，设计师除了强调剪裁之外也十分注重行动方便的日常穿着体验，作为时髦和实用兼备的新季新款，Cline 必定当之无愧。方案五 多重首饰的装饰效果华丽金属色点缀Rachel Zoe 的标志性打扮原则之一“多用首饰”永远没错，在这里，金光闪闪的首饰又将起到不可思议的作用。你可能会认为金属色首饰与看起来朴素的卡其色和军装色以及牛仔布完全不相干，事实是一旦它们与一大堆首饰接触，立即会将那些黯淡的朴素气息淹没，取而代之的充满华丽感的低调日常打扮。在此最好用的首饰是手镯，层叠佩戴的金色手镯适合用于卡其色造型，穿军绿色时则请换作金属色大项链，牛仔布则用来衬更为俏丽的、玩具般的首饰。,时尚
908,Lucifer开通微薄 努力练习恢复 如今国外选手开通中国微博和粉丝互动已经成了风尚，在Grubby、ReMinD之后近来宣布回归的堕落天使Lucifer也开通了自己的腾讯微博，在微博中Lucifer透露正在刻苦练习，同时还说他90%的时间都在练War3，10%的时间会去玩玩星际2。Lucifer微博地址：http://t.qq.com/followlucifer,游戏
909,在Five Plus MTV音乐探索之旅中聆听香颂传奇 尼采说过，上帝独独只把天使的语言留给了法国人。天堂的圣音在这里凝结成一件华服，缠缠绵绵，梦里舞着舞着，就乱了脚步，乱了迷情……此次Five Plus MTV音乐探索之旅的第三站来到了位于北纬50度的巴黎，VJ朱珠和象征爱与和平的小天使Pink Birdy带着Five Plus”Music、Art、Peace、Explore、Love“的五大品牌精神，感受巴黎独有的香颂，开展一场关于香颂的旅程、时尚的旅程、梦想的旅程，在幸福而浪漫的旅程中寻找天使弥留音、香颂巴黎！为了此次的巴黎之旅，VJ朱珠有备而来，穿上了Five Plus最新黑色连衣裙，合体的剪裁除了完美衬托VJ朱珠的曼妙身材，更是让她不论是行走在巴黎街头还是随意坐在街边咖啡馆，都与巴黎的优雅相得益彰。蒙马特高地-处处是音乐传奇音寻巴黎，当从音乐开始，纵观这座城市，提到Music就不得不提到蒙马特。处在巴黎最高点的蒙马特仿佛是站在云端的天使唱着来自天堂的梵音，无论是走在飘着木框香气的街头，还是有着自己的故事自己的骄傲的小店，到处都有着Music的暖暖包围，而这样一种如天使遗留下来的梵音。Pink Birdy来到蒙马特高地，感受到浓浓的艺术气息蒙马特在19世纪时更是许多画家的聚集之地。梵高、毕加索都曾在此进行创作，逝者如斯，虽然他们已然离去多年，但在这里至今还能感受到他们全情投入创作那份激情与幸福！这份独有的激情与幸福是属于艺术家们的，同样也是属于Five Plus设计师们的。如今蒙马特尔高地已经变成街头画家在此为观光客速写人像的聚集地。除了绘画之外，更是可以欣赏爵士、香颂或是歌舞现场表演。这里有高大神圣的圣心教堂，有夜夜笙歌的红磨坊，少不了的是有着香颂历史的狡兔酒吧。一个和谐包容了宗教、艺术、音乐和爱的地方。狡兔酒吧-世代传颂的乡音在感受完艺术之后，朱珠和Pink Birdy 来到了狡兔酒吧(Au Lapin Agile)，它是蒙马特最有艺术气息的休闲放松地。每天晚上这里都有不通同风格的歌曲表演。没有麦克风、扩音器和CD播放器等音响设备，力求在现场向观众呈现最自然、最真实的法国传统音乐和表演艺术。这种纯真的、自然地艺术方式，似乎在引领人们回归梦想的本初。”狡兔”之名来自于画家安德雷吉乐的一幅奇特的画，画中一只人性化的兔子从一只平底锅中跳出，从此这只兔子就于这个酒吧结合在一起。狡兔酒吧曾经聚集了毕加索、卡兰达什、吉约姆阿波里奈尔和墨里斯尤特里罗等诗人及艺术家。而香颂天后Edith Piaf年轻的时候就是在这里唱歌。法国建筑-让人迷醉的法国香聆听完香颂，朱珠和Pink Birdy带着好奇心开始探索巴黎这座美丽的城市。在巴黎，随处可以感受到人们对音乐和艺术的追求与探索，这与Five Plus的个性风格不谋而合。在巴黎的中轴线上，座落着的全世界最大的博物馆”卢浮宫“也是艺术爱好者最大的朝圣之地。华人贝聿铭为卢浮宫所设计的卢浮宫玻璃金字塔改建案轰动一时，现在排队进入卢浮宫一定会经过此地，也成为巴黎相当有名的一个建筑地标。爱是世界上永恒的主题，Five Plus用爱打造一款款个性绽放的时装及配饰，而法国人则用爱打造了一座座惊人的建筑，爱情，是巴黎人民族的信仰，而巴黎LOVE的图腾，是艾菲尔铁塔。这个在建造时不被看好的铁塔，在建成入夜后散发出的魔力而大受欢迎。每小时会有十分钟的时间，整座塔身的2万个金色灯光一齐闪亮，如钻石般闪耀的效果令人目眩神迷，巴黎越夜越幸福美丽。今季，Five Plus也将这种钻石版闪耀的美感带到了秋冬装的设计中，镶钻、珠片、印花、色织格让每一件时装变得更加美轮美奂。塞纳左岸-微风弥漫咖啡香“如果我不在咖啡馆，那就在去咖啡馆的路上”，这样一种慢旅的生活无论是在路上的人，或者是驻扎在某处的人都希望得到的。而在巴黎的塞纳左岸，这种现世安好的peace生活，随处可见。走在左岸的时候，最适合的就是朱珠这套装扮，小碎花透着恬静，柔软的锻纱就像这里每一寸柔软的时光。巴黎左岸的咖啡馆，无数文人墨客在此让自己的文思落地发芽，咖啡的眷恋泡沫缠绕着美丽的诗歌在杯中翻滚，左手暖洋右手起舞的闲情成就了伟大自由哲学的萌芽。咖啡馆与巴黎密不可分，这种气质，叫Peace。在巴黎咖啡店喝咖啡是有等级区分的。相比较来说，在外面喝咖啡的价格要比在咖啡店里面喝咖啡的价格贵一些。因而，坐在咖啡店外面喝咖啡便成了一种昂贵的时尚。著名法国香颂电影《天使爱美丽》Amelie工作的双磨坊咖啡馆。男主角Nino，在店里点了一杯咖啡?静等待“蒙面女主角“出?，而Amelie就躲在玻璃屏风后偷偷?察他。Pink Birdy实地考察之后发现那屏风是不存在的，有的只是更拥挤的桌椅，以及慕名而来的观光客。在这里喝咖啡，服务生还会递上印有上「Amelie」的MENU，收据上还附上「Amelie谢谢您的光临」等法文字样。来这里坐坐享受法国人的咖啡馆文化，体味体味Amelie的异想世界。音乐之旅永不止步，她带给所有人的对时尚和美的探索也会永远延续，请大家密切关注探索之旅的下一站——纽约，FivePlus会继续带着艺术、爱、和平、音乐与探索的品牌精神，幻化成最美的音符，唤醒每个人心中最美好的梦想，继续旅程，而这正是FivePlus音乐之旅的意义！同时敬请关注10月5日-12日晚上20:00 MTV天籁村播出的MTV Five Plus MTV音乐探索之旅巴黎站，并关注新浪@FivePlus官方微博，参与活动获取神秘礼品！,时尚
910,美国移民科罗拉多5月8日项目发布会美国EB-5移民热门看点——投资北美滑雪胜地顶级豪宅，丰厚投资回报全家绿卡近日，投资者期盼已久的房产类投资项目——科罗拉多区域中心Solaris项目正式登陆中国。众多EB-5项目中，为数不多的房产类项目为何能够脱颖而出、备受投资人的“宠爱”？科罗拉多Solaris项目就是最好的注解。顶级风水，巨额升值空间EB-5投资人在选择项目的时候往往对项目的地理位置会进行全面考量，来评定投资是否物有所值。科罗拉多这个风景如画的地区连续多年被评为全美最佳度假村，并且作为世界十大滑雪胜地每年吸引了众多滑雪爱好者聚集于此，自2007年到2010年，该地区的滑雪人数一直呈10%~15%的递增趋势，09年的旅游业收入高达7.255亿美元。世界上最重要的户外极限运动会Teva Mountain Games每年会定期在此地举办，现代化的设计元素和场地天然的景色融合在一起，成为吸引游客前来的磁石效应。投资期短，灵活的投资机制该项目投资机制灵活、投资期短，成为吸引投资者的第二大亮点，EB-5投资人3年后即可选择退出投资收回资金，也可选择继续持有物业获得收益。资金安全，投资回报丰厚Solaris度假村的市值将超过5.03亿美金，净利润预计超过1.27亿美金，EB-5投资人作为第一顺位还款人，并且投资人除房屋租金和盈利收益收益外，每年可获得2%的利息回报。除此之外更令人惊喜的是，投资人还可享受顶级度假村21天的免费住宿的豪华礼遇。“物以稀为贵”——为数不多的产权类项目该地区以其独特的地理位置、优越的旅游资源每年吸引了众多富豪前来度假观光，也成为顶级豪宅的聚集地。科罗拉多州维尔镇是美国房地产市场最坚挺的地区之一，数据显示自1991年至今其房价呈5~10%历年递增的趋势。投资人除可获得全家绿卡外，选择具有升值潜力的房产，投资收益有可靠保障的项目，这也是产权类移民项目如此抢手热销的原因之一。[相关活动链接]上海景鸿出入境将于5月8日(周日)下午2点在四季酒店5楼(威海路500号)举行美国投资移民“科罗拉多项目”发布会，座位有限，敬请预约：400-888-0108,教育
911,组图：一件巧搭配 正装休闲装穿出好心情导读：紧身长裤只有一条，搭配方法却有数种。学会了一条裤子百搭法，便能轻松转换在办公室与休闲不同场合的穿着风格，这样既省钱又省力，合理而不为呢？    衣柜里的裤子总是比上衣少得多，但是这可丝毫不妨碍用一条裤子穿出多种不同的效果。在当前的经济大环境下，谁都想一件衣服能够发挥最大的作用，穿出最多的花样，实现最多的搭配啦！事不宜迟，各位MM就随小编一起来摸索下既经济又省时的搭配方法吧！导读：紧身长裤只有一条，搭配方法却有数种。学会了一条裤子百搭法，便能轻松转换在办公室与休闲不同场合的穿着风格，这样既省钱又省力，合理而不为呢？    衣柜里的裤子总是比上衣少得多，但是这可丝毫不妨碍用一条裤子穿出多种不同的效果。在当前的经济大环境下，谁都想一件衣服能够发挥最大的作用，穿出最多的花样，实现最多的搭配啦！事不宜迟，各位MM就随小编一起来摸索下既经济又省时的搭配方法吧！,时尚
912,新创意RTS游戏《RUSE》试玩视频育碧在宣传中号称独具创意的RTS大作《R.U.S.E。》再度公布实际游戏视频，看起来像是注重战争的大局和兵力部署。下面请欣赏视频：,游戏
913,"最牛ST专业户：一人押中3只暂停上市股 下注ST股要冒很大的风险，押宝退市重组股更是一场赌博。然而，就有一群被称之为“超级牛散”的人在这场游戏中乐此不疲：不少人已经获取了巨额收益，更多的人则仍在等待奇迹的发生。今年以来，暂停上市的公司明显加快了恢复上市的步伐。加上昨日恢复上市的ST万鸿，年初以来已经有7家公司恢复上市，而这一数据在去年全年仅3家。在获得巨额收益的超级牛散中，陈庆桃一人独得三家“暂停上市股”，同时位列ST兰光、*ST宏盛和*ST炎黄三只暂停上市公司前十大流通股股东名单。牛散分享七道“大餐”今年以来，共有7只停牌股恢复上市，潜伏其中的超级牛散们也终于守得云开见月明。其中，最早恢复上市的是当年“中小板暂停上市第一股”*ST张铜(7.60,0.01,0.13%)，沙钢股份通过借壳*ST张铜于2011年4月8日上市，当日涨幅87.2%，收于11.7元，驻守其中的散户们着实尝到不少甜头。在沙钢股份的股东名单中，许军自2008年四季度进入*ST张铜，进入成本在2.5~3元之间，而其持有的1106万股在沙钢股份恢复上市首日即获取了超过3倍的投资收益。8月18日恢复上市的ST鲁北，在2010年4月29日暂停上市前也有高人悄然入驻，丁金香于2009年四季度买入100万股，而ST鲁北在恢复上市首日大涨33.57%。此外，在7月25日恢复上市的ST三联股东名单中，四名自然人陆世好、马腾、罗运璞和侯平分别于2009年第四季度大举杀入ST三联，其成本价在4.56~5.6元之间，而该股恢复上市首日10.46元的收盘价，意味着两年之内，四名自然人的投资收益或已翻番。7月8日，暂停上市五年的S*ST圣方(6.72,0.25,3.86%)以新华联的新名字恢复上市，首日即从停牌前的1.17元暴涨799.15%，这也让苦守多年的江冬雪、张渊淑和唐勇等超级散户苦尽甘来。“ST 专业户”8月26日恢复上市的ST兰光，在停牌前的价格为5.55元，而在恢复上市首日大涨134.05%，最终收于12.99元，这让2008年四季度以2~4元成本进入的张亚萍获取了4~6倍的回报。而与张亚萍一起进入的陈庆桃也将和张一起分享巨额的回报，不过，其手中持有的*ST宏盛207万股和*ST炎黄18.8万股要获取这样的回报，还得继续等待。值得注意的是，在ST兰光恢复上市之前，陈庆桃同时位列ST兰光、*ST宏盛和*ST炎黄三只暂停上市公司前十大流通股股东名单，除此之外，陈庆桃并不持有其他公司股份，这在众多超级散户中是极其少见的。这一点，连素有“ST专业户”之称的吴鸣霄也难望其项背。8月29日，*ST夏新复牌，这让埋伏两年多的吴鸣霄获取了4~7倍的回报。据最新半年报信息，吴鸣霄位列九家公司2011年半年报前十大流通股股东名单中，其中包括ST东海A、*ST夏新、*ST北生和*ST沪科等6家ST公司，其中只有*ST北生一只暂停上市股。随着更多暂停上市公司恢复上市，更多超级牛散也将闪现出来。据记者了解，*ST嘉瑞、*ST白猫、*ST商务和*ST申龙等的重组已获得证监会审核通过，均有望恢复上市。《第一财经日报》记者观察今年成重组股狂欢年记者据大智慧财汇数据统计，今年以来已有7只暂停上市的ST股完成了重组并恢复上市，而加上之前未暂停上市并完成重组的ST股，总数达10只，而去年同期完成重组的ST股仅3只。无论是上市公司还是证监会，似乎都正在加快资产和债务重组的进程。而从上市公司公告来看，今年ST股中的“不死鸟”将肯定不止上面所说的这些，据了解，*ST鑫安、*ST华源、*ST金果、*ST白猫、*ST商务等公司都已完成了资产重组，只等证监会批复即可恢复上市，而如S*ST北亚、*ST嘉瑞、*ST广夏等濒临暂停上市股也都在做最后冲刺。熬了数年之后，这些通过“复活赛”的重组股自然要厚积薄发，据统计，在已经恢复上市的7只“不死鸟”中，复牌首日涨幅最大的是国海证券，当日收盘涨幅高达197.95%，其次的ST兰光涨幅为134.05%，*ST光明以129.06%的涨幅排在第三，而9月1日才停牌的*ST盛润A停牌前一个月里涨幅已超过90%。7只个股中复牌日涨幅最小的是ST鲁北，涨幅仅有33.57%。数据显示，8月份以来，ST板块中股价创新高的个股有9只，而2011年以来至9月8日收盘，正常交易的146只ST股中，此期间复权价上涨的数量为80只，占比54.7%，下跌的为60只，1只持平。但在此期间两市有正常交易的2222只股票中，上涨家数582只，仅占26%。ST股俨然成了当前弱市行情中最抢眼的板块。",财经
914,夫妻离婚共租公房有何条件王女士问：夫妻离婚前共住一个承租的公房，离婚时签协议，约定大房间给女方，小房间归男方，现在男方换了锁，女方是否可以起诉？京华律师事务所的王佳红律师解答：这种情况，离婚夫妻双方可以隔开居住是有条件的：第一，夫妻双方均有承租的资格；第二，房屋面积较大。若是王女士的情况符合上述两个条件，则王女士就有权依照离婚协议书起诉。同时，若这个公房属于直管公房，还要听取单位的意见。(李岩／文）我要评论,房产
915,企业年金两年收益远超公募 基金为何厚此薄彼◆每经记者 别冶 发自北京受困于今年以来市场的暴跌走势，基金资产缩水成为普遍现象，不少基金亏了个底朝天，净值仅剩年初的4折甚至更少，部分基金已将去年的盈利大幅回吐。但是，基金管理的企业年金两年来却仍有76%的收益率，如此大的强烈反差不得不引起市场的热议和关注。记者获悉，嘉实基金管理的联想集团基金计划成立两年来累计收益率高达76%，更值得一提的是，自去年10月股市见顶以来，该年金计划收益率下降幅度尚不到1%。对此，业内人士指出，企业年金在投资策略上以风险控制为先，且在投资决策上更为灵活。同时，委托人会对年金做出严格要求，而公募基金缺乏这种约束，风险控制容易受到忽视。风险控制是制胜法宝据悉，嘉实基金管理的联想集团企业年金于2006年8月启动，截至2008年9月30日，该年金计划两个组合的平均累计收益率高达76%。应该说，这一年金计划的成立时机绝佳，2006年8月正值牛市之初，然而生得逢时还不是该年金计划业绩出色的关键，熊市中超凡的风险控制能力才是这只年金的制胜法宝。联想集团年金计划管理人嘉实基金的养老金业务总监鲁令飞曾在多家媒体采访时反复强调：稳健投资、控制风险，获取长期稳定回报。并且，目前企业年金业务发展迅速，而熊市中，发展企业年金业务更是成为基金公司的主要目标。由于企业年金市场广阔，同时资金来源长期稳定，因此基金公司对这块业务相当重视，在投资策略上也都以稳健为先，严格控制风险。总体上，熊市中，各基金公司在企业年金的资产配置上，都采取极轻的股票仓位，甚至不染指二级市场股票，只作一些高安全边际的收益稳定的新股申购，而绝大部分资产主要投资于低风险的债券市场。公募基金监管还需加强联想集团基金计划生于2006年牛市发端，取得76%的收益率这多少还可以让人理解。但是，该年金计划自熊市以来收益率下降幅度尚不到1%，这就不得不引人深思了。而且，嘉实金管理的联想集团企业年金的权益投资上限仅为30%。此外，不只是嘉实基金管理的企业年金2年内业绩表现出色，不少强调控制为先的企业年金都保住了两年牛市的胜利果实，这与熊市以来损失惨重的公募基金形成鲜明对比。同时，联想集团企业年金76%的收益率着实让不少股票型基金蒙羞。统计数据显示，2006年8月以前成立的股票及混合型基金共计148只，而自2006年8月至2008年9月底，上述基金中，收益超过76%的基金只有69只。对于企业年金收益超过基金的情况，信达证券刘明军指出，基金公司在企业年金上管理出色，关键可能在于企业年金的委托人能够参与到管理当中去，并在收益、投资策略方面对年金管理人提出要求，甚至可能参与到投资策略的制定，无形当中，企业年金就多了一重保障。另外，企业年金操作上也较公募基金更为灵活。而对于企业年金和公募基金受到的不同 “待遇”，市场人士质疑：虽然公募基金有基金契约的约束，基金不可能全资投资于债券市场等低风险投资标的，但是，在股市转熊时，几乎没有任何一只基金将仓位迅速下调。“一对一”管理模式下基金公司能够审慎投资，控制风险为先，只赚有把握的钱，那么，对于“一对多”模式下的公募基金，基金公司是不是也该一视同仁呢?     相关报道：    华夏基金签约中国二重企业年金投资管理合同    银华基金中标多家企业年金管理业务,财经
916,台当局拟重定行政区划为“三都十五县”台海网12月27日讯 马英九昨天上午召集台“行政院长”刘兆玄与相关部会，敲定台湾将走向“三都十五县”，并确认台中县市后年合并的时程。马英九表示，台“内政部”与经建会进行细部规画，一个月内再向“总统府”简报。据台媒报道，“三都十五县”的三都是：台北都会区(台北市、县、基隆市，2014年合并)、台中都会区(台中市、县，2010年合并)、高雄都会区(高雄市、县，南部县市长争取2011年合并)。十五县是：桃园、新竹(新竹市、县)、苗栗、彰化、南投、云林、嘉义(嘉义市、县)、台南(台南市、县)、屏东、宜兰、花莲、台东、澎湖、金门、连江。刘兆玄昨天上午率台“内政部”、“财政部”、经建会、研考会与“交通部”等首长入府，正式提报“三都十五县”规画案，府方也邀请国民党秘书长吴敦义、政策会执行长林益世听取报告。马英九称，应考虑经济、交通等因素，“重视民意，循序渐进，持续推动。”核心人士指出，整个行政区划的问题，涉及更“上位”的土地规划，包括人口分布、交通、产业、区域特性、水资源保护、山坡地、海岸线等，这些都有待马英九定夺。据了解，马英九昨天马不停蹄，下午又听取学者专家的土地规画报告，“上位”概念已渐趋完整；马英九认为，台湾要提高国际竞争力，“三都十五县”推行刻不容缓。“三都十五县”涉及多项修法，包括“地方制度法”、“财政收支划分法”等，其中地方公职人员任期、改制日期、县及乡镇市自治法规、组织员额、都内区划设、区的地方自治事项、财政划分比例与分配公式等配套，都待确认。台“内政部”表示，将尽速提出“地方制度法部分条文修正草案”，送“立法院”审议。 相关阅读：吕秀莲建议台湾“迁都”或实行“双国都”计划日本学者论证历史资料认定钓鱼岛属于中国(图),时政
917,巴黎时装周 LV女包“撞衫”中国菜篮子导语：中国人对LV包包的爱是众所周知的，但是就在Marc Jacobs马上要离开Louis Vuitton而接掌Dior的最后一季发布上，小马哥跟无数的中国LV包拥趸们开了个玩笑。其中一款新品包包怎么看都像20年前中国母亲买菜时候背的菜篮子……2012巴黎时装周，Louis Vuitton女孩们骑着梦幻的旋转木马来为我们展示最新一季的春夏时尚女装。在本季LV秀场像是一个巨大的童话梦境，让人沉醉其中。但是，让我们先把美美的时装放在一边，来看看有哪些新品包包最能打动你，或者……让你大跌眼镜。LV女包“撞衫”中国菜篮子 有了类似中国手织麻花毛衣的爱马仕(Hermes)毛衣，又有了类似暖水袋的香奈儿(Chanel)手拿包，路易斯-威登(Louis Vuitton)不甘落后，推出了属于自己的“菜篮子”包包。如果不是包上LV的标志，真有可能被人直接拎了去买菜，或者拿进澡堂子洗澡去了……看来不止LV，缪缪(Miu Miu)也推出过类似“菜篮子”的“时尚”女包，当然，出自著名设计师之手的“菜篮子”女包，在款式，质量尤其是价格上都是更胜一筹的。Louis Vuitton新品女包大赏大牌依旧精彩，“撞衫”只是偶然。下面还是然我们来看看其他精美的LV新品女包吧。这款鳄鱼纹拼接女包简约而优雅，粉白，蓝白，黑白的配色都十分百搭。加上较大的容量，是高级OL的不二选择。那里有LV包，那里就有那经典的LV图案印花。这款水桶包可提可挎，充满的年轻的校园气息。纯色的鳄鱼纹路包包，没有太过亮眼的设计，但是淡淡的色彩和简洁饱满的形状透着优雅大方。LV新品纯白色手拿包，一款百搭的时尚单品；不止包包，LV本季还推出了颜色粉嫩的雨伞；上图最右边的透明包包性感优雅，相信LV热爱者在看到它的第一眼，就想要收入囊中了。,时尚
918,吴尊宣传《锦衣卫》体力透支 异物入眼险变盲新浪娱乐讯 北京时间2月9日消息，据香港媒体报道，吴尊早前拍摄的电影《锦衣卫》将于新年档期上映，吴尊马不停蹄四处宣传，他更自曝自己是唯一一个出席全部宣传活动的演员，更因此而体力透支。谈及这次的打戏，吴尊称比较危险，有次拍射箭场面，当他拉弓时，箭上的火炮突然提前爆开，异物入眼痛到他不停流泪，更担心变盲。此次《锦衣卫》的拍摄，吴尊与甄子丹有很多对手戏，他大赞对方既专业又厉害，每次与他对打前都要先与武指试招，做好准备。虽然戏中有大量动作场面，不过他一向都有做运动，也学过拳击，剧组同事又安排他接受训练，所以打起上来都还可以。问到他拍摄途中可曾受伤？他表示一定有，但不是太严重的伤，大多只是瘀伤，他最记得是有次拍射箭场面，当他拉弓时，箭上的火炮突然提早爆开，异物马上入眼，十分痛楚，并不停掉眼泪，他指当时很怕会盲，幸好过了几分钟之后就没事，令他松了口气。新年回乡陪父亲虽然拍动作片很辛苦，但吴尊笑称如再有机会拍，很想向高难度挑战，希望能做一些有得发挥的角色，因他觉得拍戏好像上课，接触得多不同角色，才会令自己更进步。讲到女主角赵薇缺席宣传活动，吴尊说：“每个人都有自己的原因，我只会做好自己的本分。”并透露自己是唯一一个演员出席所有在各地举行的宣传活动，但就不会计较谁做得多、谁做得少，他笑说：“宣传电影之余又要宣传新碟，我已经有二十天没有回台湾，真的累透了，体能由100跌到10，幸好香港是最后一站，之后新年应该至少有一星期假休息，到时会回文莱陪父亲过节，看父亲想去哪里就去哪里，与家人过一个美好的时光。”（苗菲）,娱乐
