Index,Content,Label
104,尚雯婕造型天天变 和gaga做比较争议3眼妆天天变很多人说，尚雯婕强调眼妆是向王菲学习，的确，尚雯婕的整个造型最让人不能忘记的就是其眼妆总是天天出新，杜杜说，“像王菲的几个经典造型，像我们做造型也是有了解的，其实是有参考欧美的几个设计师，比如说二三十年代所设计的整体形象，也有一些造型融入到里面去。(与王菲)相似的地方就是都很突出，有视觉效果。”无论是不是学习，尚雯婕的眼妆的确已经成为她最大的造型特色，并且已被观众记住，这就是最成功的造型，我们也曾问过杜杜，这是不是故意为之，杜杜就说，“因为想尝试多几种风格，好知道那种才最适合尚雯婕”，这好像是无意中成就的效果，不过最大的潜台词则是，尚雯婕现在还没有找到最适合自己的。“拿尚雯婕和Lady Gaga一起谈论时尚还蛮好的”尚雯婕造型师杜杜问：这个是只有广州才出现的新造型吧？有什么特别意思？杜杜：这个造型我蛮喜欢的。其实她头上的海报里面的她，就是代表她内心的感觉，面额上的黑桃心有点舞台、歌剧的效果，可能给人感觉她的包装是多么夸张，但是她的内心、对音乐的执着还是不一样的。基本上我们的造型跟她的整体作品都是一起的，视觉效果也很好。问：有一种声音是，尚雯婕造型里有不少模仿别人的痕迹？杜杜：这个没有吧，包括她自己也一直在说这个事情，我们自己做造型，很明白时尚每天都有新的变化，如果是可以去模仿谁，看到别人有这样的创意造型我们再去做，已经不时尚了。其实经常会有相近的部分，大家把它们拼凑起来说这个模仿谁那个模仿谁，其实根本不是这样子的。问：还有人会把她的造型和Lady Gaga联想起来，你怎么看？杜杜：我觉得拿尚雯婕和Lady Gaga一起去谈论时尚话题还蛮好的，现在欧美很多80后、90后他们都很喜欢Lady Gaga这样的形象和风格。我觉得我们现在做出来，能让人联想到Lady Gaga，我觉得我们做得还是蛮好的。但是你看我们很多东西是不一样的。我们已经有四场演唱会，每次出来的东西都不同的。,时尚
105,"大行再融资 机构态度偏淡王玉 胡蓉萍根据公开信息，大行的融资规模基本确定，但各家的具体融资方案细节仍待解。随着市场走弱，银行股估值不断走低，而大型银行的巨额再融资规模更让银行股雪上加霜。在投资人士看来，和国外同行相比，历史上银行股估值均处于偏低状态。部分机构尤其是基金经理对大行再融资参与意愿不高，他们对银行股未来走势仍缺乏信心。再融资方案两难交行宣布，将在两地“A+H”配股融资420亿元，建行宣布再融资规模不超过750亿元。中行和工行尚未宣布各自的再融资规模，如果按照媒体报道的2870亿元的总规模推算，中行和工行的再融资规模合计为1700亿元。另有信息显示透露，中行再融资规模为1000亿元，工行再融资规模为700亿元。目前对于大银行再融资的规模似乎已没有异议，但再融资方式却仍然没有确定下来。交行采取的是配股的方式，由于工行和中行目前的方案都是“A股可转债＋H股配售”的方式，其中，中行发行可转债400亿元，工行发行可转债250亿元。建行再融资经过了多套方案的对比和论证，目前选定的是“A+H""两地同时配股，按照每10股现有股份配发不超过0.7股。A、H股可配股数分别不超过6.3亿股、157亿股，且A股和H股供股比例相同，融资总额最高不超过750亿元。其最初选定的方案是A股非公开增发融资450亿元，H股闪电配售融资300亿元。在建行再融资方案变化时，其再融资规模始终限定在750亿元。市场预计，即使工行和中行方案有变，总的融资规模也不会发生变化。据悉，在讨论各行的再融资方案时，维护国有股东的控股地位一直受到关注。在境外融资中，配股是唯一不需要实施国有股减持的融资方式，因此各家银行都出于维护国有股东地位考虑，在重新考虑配股融资的可能性。但与此同时，配股对于银行来说价格较低，融资效率低，消耗的过程长。“因此银行也陷入两难中。”一位国有大行人士表示。银行股估值之困虽然各大银行在陆续公布增发规模，但随着银行股价不断下挫，加上市场信心疲弱，银行再融资很可能会达不到预期的目标。业内人士的普遍观点是，银行增发加上农行IPO的不确定因素仍比较大，巨额融资会让市场承压，股价走势预期并不明确，不排除再融资的结果达不到各行预计的情况出现。对于增发，至少目前基金公司兴趣不大。如果认为银行股估值已经偏低，不参与增发，基金就会白白承受增发带来的损失，如果参与增发，那对于增发股锁定期要一年，也有比较大的风险。银行股2009年静态PE(市盈率)大约为12-15倍，但今年一季度银行股业绩增幅也普遍在30%以上，按照这个数据，银行股动态PE仅为10倍左右。一位公募基金人士表示，这个估值水平已经基本降低到1664点时的估值水平，反观小盘股(剔除沪深300以外的全部个股)，其静态PE已经超过了80倍。上述基金公司人士认为，即便和国际相比，目前国内银行股估值也已经偏低。上述基金公司人士认为，即便考虑到未来信贷增速下降导致的银行股盈利能力的下降，但如果按照每年10%业绩增速来看，假设经济比较平稳，即使把政府融资平台和坏账风险考虑得更悲观，未来几年银行股估值仍然在10倍PE以下。参照国外情况，在经济稳定的前提下，分析人士认为银行股的PE水平应该会在12倍至15倍之间，银行股的低估值将会得到修复。不过，资本要求愈加严格成为国际银行业的大势所趋。可以预见，银行业务模式的转型将加速，方向是资本节约型业务，如中间业务等。如果由资本充足率压迫下的被动再融资演变为厉兵秣马备战转型的主动再融资，商业银行获得可持续发展能力，投资也将获利，这在上一轮包括三大行上市在内的银行融资中得以顺利实现。“目前国内银行的盈利水平还是不低的，对投资者有益，但是关键是要形成银行融资需求和资本市场资金出口的良性互动，这样才能真正实现双赢并良性发展下去。”工行投资银行研究中心史晨煜称。",财经
106,上周京津房地产市场监测(5月31日-6月6日)来源：上古地产(上古地产博客)一、北京说明：※本周商品房销售总面积55.84万平方米，其中期房40.65万平方米，现房15.19万平方米。 ※本周商品房销售总套数5101套，其中期房3964套，现房1137套。 ※本周商品房日均销售面积7.98万平方米，环比上周6.87万平方米，上升16.16%。 ※本周商品房日均销售套数728套，环比上周654套，上升11.31%。 说明：※本周商品房住宅销售总面积43.56万平方米，其中期房33.26万平方米，现房10.31万平方米。 ※本周商品房住宅销售总套数3876套，其中期房3137套，现房739套。 ※本周商品房住宅日均销售面积6.22万平方米，环比上周5.49万平米，上升13.29%。 ※本周商品房住宅日均销售套数553套，环比上周461套，上升19.96%。【上古解析】§无论是商品房还是住宅，本周日均成交量与上周相比，均以上升为主；§受近期相关政策的刺激，北京房地产市场暂时有回暖趋势，但是购房者的需求能否真的被激发，还有待于实质性政策和市场定价的进一步撮合。二、天津(28～30日，为“五月节”小长假，数据累计到30日，所以周六数据值较大)说明：※本周新建商品房成交总面积31.94万平方米，日均成交面积4.56万平方米，环比上周的4.75万平方米，下降4%。※本周新建商品房成交总套数3045套，日均成交套数435套，环比上周的481套，下降9.56%。 说明：※本周新建商品房住宅成交总面积28.60平方米，日均成交面积4.09万平方米，环比上周的2.83万平方米，上升44.52%。※本周新建商品房住宅成交总套数2731套，日均成交套数390套，环比上周436套，下降10.55%。 说明：※本周二手房住宅成交总面积19.51万平方米，环比上周的11.55万平方米，上升68.92%。※本周二手房住宅成交总套数405套，环比上周的485套，下降16.49%。 说明：※本周商品房成交均价为7350元/平方米，环比上周7027元/平方米，上升4.59%。※本周商品房住宅成交均价为7147元/平方米，环比上周6966元/平方米，上升2.59%。※本周二手房住宅成交均价为5542元/平方米，环比上周5411元/平方米，上升2.42%。【上古解析】§与上周相比，本周天津房地产市场，除了新建商品房住宅和二手房住宅的销售面积以小幅度上升为眉头，整体交易水平以下降为主要趋势。§从价格来看，新建商品房、新建商品房住宅和二手房住宅的成交价格以上升为主要趋势。§由本周交易数据可以看出，目前，住宅的销售走势趋向回暖，购房者的自住需求有再度被激发的趋势。(注：新建商品房涵盖新建的写字楼、住宅，新建商品房住宅包含在新建商品房中，主要指新建普通住宅、公寓、洋房、别墅等非经济适用房的住宅。) 我要评论,房产
107,留学案例：高瘫女孩成功申请美国大学如果可以的话，在高考结束这天，万苏杨会和别的同学一样飞扑进家人的怀抱里，拿着一张机票和好友天南海北地过上一段休闲的假日，但这些对于坐在轮椅上的小苏杨来说，只是想想而已，与万苏杨面对面时，会发现把许三多“不抛弃、不放弃”的精神放在万苏杨及她家人身上并不为过。采访中，坐在轮椅上的苏杨多半是安静的，但她的心底却被一个已实现的心愿鼓舞着，因为这个八月，赴美留学即将成行。万苏杨：小学到初中都是Top10读者中，或许有不少人已熟悉她，万苏杨曾获得2005年南京市十大励志少年之一，本报也曾经报道过她的事迹。虽然在一岁患上高位截瘫，但她和家人从来没有放弃过，积极治疗中，小苏杨没喊过一声苦。她似乎从来不会令父母失望，自小学开始在班上的学习成绩就名列前茅，这种优秀后来逐渐演变为一种习惯，直到初中，年级排名top10里总少不了她的身影。“学习方面，苏杨从未让我们操心过，外面的那些补习班她也从来没参加过。”父亲说起来一脸自豪，“初中升高中那会儿，她的中考成绩就比状元少了几分，后来升入29中高中部。”苏杨的个性偏男孩，这点可以从她帅气的短发中看出端倪。“我挺喜欢传奇神探李昌钰，有点福尔摩斯的感觉。”除了破案类的小说和电影外，苏杨告诉记者，平常也爱看英文小说和美剧。“我是破烂熊字幕组的成员之一，负责帮助翻译美剧。现在手头还有一些片段等着翻译呢。”提到美剧，她打开了话匣子，“做字幕工作有一段时间了，听力和翻译能力也跟着提升，做自己感兴趣的事挺棒的！”身在一旁的母亲一直支持苏杨的决定，这次去美国读本科，母亲也将陪同而行，“照顾她习惯了，在学校时每天甚少得接送她六次，到了美国，一样会陪在她身边。”因为没有先例可循，在上海面签时颇费周折，好在最终拿到了探亲签证。对于今后的学习规划，苏杨坦言，摸着石头过河，希望在生物专业领域继续深造，本科结束后申请研究生。留学顾问：不录她是校方的损失留学顾问全程负责苏杨留学申请。采访中，快人快语的她直言“不录取她是校方的损失！”当初顾问接这个case的初衷，也只是因为她由衷地佩服这个女孩的勇气和信念。但是在做材料的过程中，顾问慢慢发现，苏杨身上有许多闪光点，值得她去挖掘。她说：“与其说是我帮助了苏杨，不如说是苏杨感动了我。苏杨能够拿到OFFER与她个人的努力是分不开的。她的主观能动性很强，在学校里生物、语文和英语很拔尖，申请到的生物专业，也是苏杨擅长发挥的领域。”留学顾问告诉记者，苏杨的学术条件不是非常突出，托福96 尚可 SAT 1870略低，这个成绩和一般学生相比，不是最优秀的，而且她的身体条件相对限制了活动的参与。虽然美国的国情是给予弱势群体同样的机会，但是在申请激增的情况下，有众多软件和硬件都非常优秀的学生，苏杨是否能在其中脱颖而出仍然是个问题。另外，由于身体原因，苏杨无法自己完成海外留学，最终的成行一定要有母亲的陪读，而这种签证目前尚未先例可循，是否能够申请成功也是一个问号。以上面对的问题，均无先例可循。根据经验，在申请过程中，重点突出了苏杨身残志坚，笑对困难，乐观向上的积极人生态度。难能可贵的是，美国加州大学戴维斯分校并不是因同情而录取了她，校方看重的是苏杨的钻研能力和她的人生观、价值观。通过为万苏杨办理留学申请，顾问还发现中国的学生，特别是残疾学生群体，面对的困难不是来自申请的国家和学校，而是来自学生自己。他们过于谦虚，对自己缺乏认可。丁倩说，天生我材必有用虽然是一句中国古语，但在西方文化的教育里这一点很明显。苏杨自己认为不起眼的经历，丁倩却可以从中发现很多亮点，她说，中国学生要多一些自信，每一个人都是独一无二的。记者手记：早在五月份便得知苏杨申请美国大学的消息，究竟能不能被录取，帮助她申请的顾问心里都没底，毕竟在苏杨之前没有案例可循，大伙儿都为这个身残志坚的孩子捏了把汗。尽管苏杨在成绩方面已足够优秀，但面签是否能过关成为焦点所在。后来听说，苏杨只用了十分钟就已顺利通过，苏杨拿到了美国加州大学戴维斯分校的OFFER，着实为她高兴。苏杨已不代表个人，她的成功无疑向更多身患残疾的孩子透露出一个积极信号，进入海外院校进行深造，有绿灯通行。(严静),教育
108,长盛基金赎回长盛动态精选⊙见习记者 吴晓婧,财经
109,《新少林寺》不玩功夫讲精神 能否重续老版雄风2011贺岁档集中了不少翻拍或者续集之作。在这些电影中，最受关注的莫过于刘德华、成龙、谢霆锋以及范冰冰等人主演的《新少林寺》。这部外界公认的李连杰曾主演的经典电影《少林寺》的翻拍版，能否给我们带来一点惊喜？从近期开始宣传的《新少林寺》透露的各种信息看，无论是从主题还是演员设置上都和老版相去甚远。到底是打着老版的幌子赚钱还是真能再次掀起少林风？可以从老版和新版的各种差别中一窥端倪。主题相去甚远——老版侧重功夫 新版展现精神老版《少林寺》之所以影响深远，不仅在于电影本身质量，更多的是它将少林武术扬名世界。从影片主题看，老版实际上很老套，就是一个单纯的复仇故事，糅杂了功夫元素。而这部影片现在看来，最经典的就是在当时选用了年仅17岁的武术冠军李连杰。在此之前，他并未受到过专业表演训练。从此可以看出，老版电影《少林寺》在整体风格上，更侧重武打功夫的体现。而《新少林寺》更侧重的不是少林功夫，而是少林精神。导演陈木胜解读，《新少林寺》文戏不少，体现少林行侠仗义的精神，文戏甚至可能多于武戏。从种种迹象表明，别指望新版在功夫上给大家带来什么惊喜。实际上，这也是完全不同的两个故事。演员阵容比较——新版明星云集 但缺诚意打星老版《少林寺》的经典，和李连杰不无关系。当年正是李连杰技惊四座的武打功夫，成就了《少林寺》。《少林寺》在上世纪80年代曾在中国乃至世界影坛掀起一股新风格武术电影热潮，并使李连杰一举成为国际级影星。从此以后，很多专业的武术冠军都走上了大银幕，比如赵文卓、吴京等。反观新版的演员阵容，虽然强大，但却没有诚意。怎么看，都更像一部流水作业的商品。刘德华根本不会打，却要担任片中最能打的主演。成龙虽然能打但是花拳绣腿更侧重表演，而且现在他也老了。谢霆锋敢拼命，不过说专业谈不上。剩下吴京，功夫了得却是边角人物。实际上，从演员的选择考虑，这部影片已经不可能在武打上给大家带来什么惊喜。未来影响预测——中途一度停滞 新版让人担忧老版《少林寺》的拍摄寄予了不少人的厚望。虽然《少林寺》最后给少林武术在世界带来的影响可能是之前没有人预料到的，但它的成名并不是偶然。整个电影的筹备都是十分用心，取景、选演员费尽周折。更是动用了全国各类武术精英集训，参加演出。说起《新少林寺》的拍摄目的，其实也是基于少林寺方面的要求，所以说也算是一个品牌的推广计划。刘德华透露，之前是少林寺方面找到他，想让他来做影片导演，对方表示，《新少林寺》除了武打以外，要很感人，老版《少林寺》让全世界知道少林寺的武功。新版不光是讲功夫，还要讲精神。无心插柳柳成荫，有心插柳最后是何结果，也许等上映那天才能得知。让人担忧的是，该片其实早就开始拍摄，但中途一度停滞。有传闻称是因为第一次成片竟然被拍成了“四不像”，于是决定重新拍摄，才导致该片最后拖延了这么长的时间。娱乐态度重塑经典 其实很难《新少林寺》从演员上看，武打可能好看，但绝对不会有惊喜。刘德华作为全片最能打的人，这惊喜充其量是刘德华自身最大程度的爆发，但是跟武术技术层面已经无关了。而少林，闻名天下的就是它的功夫。失去了这一层看点，我们指望什么？导演告诉你，可以看文戏。因为这次重拍少林故事，注重讲少林精神，人物的内心更重于武打。但是又让人担心了，为什么？因为是陈木胜导演。在中国香港导演内地捞金口碑不佳、集体遇挫的情况下，陈木胜的表现实在让人很难期待。尤其是今年的一部 《全城戒备》，水准让人大跌眼镜。以商业片擅长的香港导演，怎么导都让 《新少林寺》看起来更像一部流水作业的商品。老版 《少林寺》让少林功夫世界闻名，新版按照原计划要更深层地让少林精神深入人心。但结果很可能是一个字——难！不同时代，不同心态，再重塑那时的辉煌，我们不知如何期待，更可以说已经没有了那种期待的心。 记者 张铂,娱乐
110,首场美国名校申请经验交流会将启动(图)进入世界一流名校的殿堂让学子们魂牵梦萦，然而梦想如何变为现实？成功者的亲身经验将为你揭开申请背后的精彩故事。5月13日至27日，由斯坦福中美学生交流论坛(FACES)复旦分会、北京大学学生国际交流协会、清华大学会计协会、上海交大饮水思源BBS出国版主办，新浪教育独家网络媒体支持，清华水木社区BBS、上海交大饮水思源BBS、复旦燕曦BBS、北大新一塌糊涂BBS协办的“09年美国顶级名校申请经验交流会”将走进复旦、北大、清华、上海交通大学，为广大学子分享成功申请美国名校的亲历经验。据主办方介绍，5月13日18：30，此次交流会首场将在上海邯郸路220号复旦大学邯郸校区3教208室正式启动。届时包括录取哈佛的刘嘉、胡馨月，录取斯坦福的朱文嘉，录取麻省理工的毛燕东，录取耶鲁的周勤画，录取康奈尔、芝加哥的柴佳仪等在内的成功申请世界顶级名校的8位复旦学长，将讲述成功申请美国名校的宝贵经验、各自专业的申请特点、如何提前规划、实习经历的帮助、考试高分经验等。第二部分，主办方特邀耶鲁大学硕士、学美总裁张恒瑞先生详细解析今年最具代表性的申请案例，揭开成功申请的奥秘，解读美国研究生院最新招生政策的变动、奖学金发放情况、如何同时横跨数个专业做选校申请、如何根据自身的条件做出最恰当的选校名单并量身定做申请计划、危机下硕士和博士申请的变化等最前沿的留学信息。另外，在交流会现场问答环节，在场学生可向学美总裁张恒瑞以及8位成功申请世界顶级名校的学长们现场询问留美方面的任何疑惑，张顾问和8位杰出学长将一一给予解答，交流会结束后，学生仍可以继续做进一步的交流，建立彼此之间更长远的联系，为以后的申请创造条件。,教育
111,朝内一拆迁户补偿要价每平米20万(图)本报讯位于朝阳门桥西南侧(隶属东城区)的危旧房改造已历经7年时间，目前仍有3户居民未搬离，其中一户居民提出现金加房屋折合每平米超20万元的拆迁补偿要求。因为不能满足这些条件，负责此次拆迁工作的住总公司昨天表示，他们已经向东城区政府递交求助报告。 住总发求助报告 昨天，记者从住总公司了解到，为了保证项目开工建设，他们已按照拆迁补偿标准，制定了补偿方案并准备了充足的房源供被拆迁户挑选，但这3户遗留户的要求远远超过了政策规定和市场标准。同时，朝内地区已拆迁居民也多有意见，要求参照遗留户的补偿标准重新进行安置。为了尽快解决这个问题，他们向东城区政府递交了“关于请求协助处理东城区凯恒南区遗留拆迁户”的报告。住总公司恳请东城区政府及相关部门，对这3户遗留户采取必要措施，以维护拆迁的正常秩序。 3家人24小时坚守 昨天，记者来到拆迁地，发现四周均被挡了起来了。从该地块西侧唯一的出入口往里看去，也只能看见高高的土堆，只有越过土堆，才能看见靠近二环路南北排列着的3户人家。 记者发现，除了一家没有出租外，另外两家还分别有几户租客。据这些租户说，他们都在这住了好几年了，因为房租低，只要房东不通知拆迁，他们就住在这里。不过听说马上就要拆了，3个房东每天24小时都会安排人守家，就怕有人来找他们谈判。“我看也快熬到头了，我们也得离开了。”一位租户说。 朝阳门SOHO买下该地 据了解，朝内危旧房改造是从2002年7月开始实施的，共涉及6300余户居民。当时，拆迁补偿主要依据《北京市加快城市为旧房改造实施办法(试行)》进行(以下称《办法》)。按照这个办法，符合补偿条件的住户，可以选择就地回迁、货币补偿和异地安置相结合的方式。经过6年的拆迁改造，绝大部分被拆迁户都已经获得现金补偿，或住进原地建起的回迁房或选择了翠城经适房。 目前，未完成拆迁的区域为凯恒南区土地，土地面积43.2万平方米，属于朝内危旧房剩余部分。该地块中原有遗留拆迁户10户，自去年被成功卖给朝阳门SOHO后，已陆续搬离7户，不过至今仍未与剩余3户居民达成协议。今年该项目被列入北京市重点工程之一，项目开工建设在即。-探访拆迁户要求补偿每平米超20万记者在拆迁户王希(化名)家发现，她共有4间私房，建筑面积为42.1平米。她提出的补偿要求是408万元货币补偿及免费回迁安置3套三居。按照目前朝阳门周边二手房2万元/平米的均价计算，王希的补偿总价为948万元，除以她的住房面积，每平米补偿达到22.5万元。而按照此前公布的《办法》补偿，王希应安置三居室一套或货币补偿36万元。显然，王希目前的要价远远高于补偿标准。 “我要的补偿都是算账算出来的，不是盲目要的。”王希对记者说，经过多次谈判，她提出了5套回迁房的补偿，可她了解到其中两套低层的房子，不是她想要的正房。那只能折成现金，所以，按照目前每套至少200万元的价格，两套就是400万元，再加上其它补偿8万元，货币补偿总价应该408万元。 据了解，王希是尿毒症患者，隔天就需要做一次透析。她说不希望自己将来看病的费用，成为孩子的负担。两间房想换15套房据了解，另一家拆迁户刘楠(化名)，拥有2间私房，建筑面积26.1平米。其遗孀和4个子女坚持要求每家安置3套房共15套住宅。对此，其家属在接受采访时表示，要价15套房的确没有任何凭据，但他们还在和住总谈，至于其他不愿意多谈。 这位家属同时认为，每个要拆迁的地方都有自己的具体情况，一个地方一个样，区域功能也不一样，因此拆迁不可能统一标准。他们在这片空地上住了7年，下雨天雨水往里灌，精神补偿费怎么算，这个没法解释和衡量。 另外，最后一户拆迁户黄颖(化名)，早在2001年危改拆迁前，由法院判其将房屋腾退给原房主，因此黄颖不属于危改安置对象，但黄颖自己搭建了住房，仍要求安置。-各方声音政府：不参与补偿谈判据东城区房管所相关负责人表示，朝内地区危旧房改造执行的补偿标准就是依据《办法》。他们都不参与拆迁方和被拆迁人的补偿谈判。至于拆迁方提高拆迁补偿标准，那是谈判双方的事情。只有到了双方无法达成协议的时候，他们才会进行裁决。这时，他们才会了解到双方的补偿要求。而裁决的主要内容，更多的也主要是向双方再次明确补偿标准和条件，主要起调解作用。 “老旧房屋的历史非常复杂。”这位负责人说，这些老旧房屋的历史很长，过去是什么情况，是出租了还是转借了？发证时又有什么情况？中间有没有交易？都必须到档案室查阅，每户都不一样。所以，确定补偿时的条件肯定也不一样，这就容易造成表面上基本情况差不多的房屋，在拆迁补偿时会出现差异。住总：不会向拆迁户妥协住总公司相关负责人表示，3户拆迁户的补偿要求畸高，他们不能答应目前这样的补偿要求。如果拆迁户仍然坚持，他们将考虑向法院提出启动强拆程序。 这位负责人说，国家针对危改房屋的拆迁补偿有明确规定。在拆迁初期，他们就是按照这个规定进行了公示，并向这里的居民发放了公开信。“到最后不提高补偿标准就没人离开。”他说，现在的拆迁环境造成遵守规定的人反而吃亏，不遵守规定的人能获得利益。 “我们也是综合各家自己的情况适当地放宽标准。”这位负责人说，面对这样的环境，他们不得不和每家每户展开谈判。绝大部分的补偿标准相对符合实际，也能满足被拆迁人的要求。他觉得，正常的拆迁环境，应给是给那些先走的拆迁户给予奖励，而对提出畸高要求的拆迁户予以限制。因此，他们这次绝对不会向这3户拆迁户妥协。 这位负责人还说，现在国家和地方政府对强制拆迁比较谨慎，但必要时他们会将这些情况向有关部门和法院求助并申请强拆。-专家观点拆迁不透明容易滋生贪婪中国人民大学行政管理学研究所所长毛寿龙说，超过20万元每平米的补偿要求确实有些高。不过拆迁也是一个市场行为，政府不能强行干涉。作为自己的财产，每个人心中都会有自己的价值标准，因此无法达成统一的标准。“但过高的要求会影响其他人的利益。”毛寿龙说，目前的拆迁市场的不透明确实容易滋生贪婪，而土地市场与房地产市场联系紧密，个别过高的要求其实影响日后购买这块土地的业主的利益。-对话拆迁户我对他们100%不信任记者：你是否了解拆迁政策？ 王希：政策我从哪了解？我认为好政策他们不拿出来，所以我们就吃亏。国家都把政策发给他们，不发给我们，文件中的政策再好，他们可以把好的删了给我们看。我对他们100%地不信任。 记者：谈判遇到的最大问题是什么？ 王希：拆迁方总是换人。上一个人答应了的条件，下次换人谈又说不行。抱着的希望总是落空。我就希望谁能决定谁就来谈，每次谈一回我心里就扑腾一回。曾经，我都去看房了，但看房的时候又说不能答应条件。他们说话不算话，还说我说话不算话。 记者：是否担心强拆？ 王希：最初的时候他们就强拆过，趁我们不在家，把门给卸了，家里的锅碗瓢盆、被褥等都抱走了。后来我报了警，他们才承认。这次我提出的补偿中就有这部分赔偿费用。不过，最近两三年没遇到过，水电什么的也都没有断过。 记者：补偿中有没有考虑自己的病情想多要一些？ 王希：我还没考虑到我有病，但这次补偿应该算一些。我主要考虑我的两个女儿，起码她们要一人一套房子。还有我的丈夫，虽然他几年前就离家出走了，但他回来也得有个住的地方，我自己也得有住的地方。 记者：是不是拆迁越往后补偿就越多？ 王希：那肯定是啊，差别太大了。头几年吃亏的人多了，他们事后也找拆迁方。有的人十多平米的房子，才要了14万，后来都买不起房。后期有个人拿了3套房、60万就走了。这都是我知道的。但是走得早的人可以挑到方向好的房子，现在她只能在一些偏房里挑了。 记者：拆迁对你的家庭有什么影响？你的家人怎么看待这次拆迁？ 王希：你瞧这个家是个家吗？大家心里都起急，但又都不表现出来。别聊天，一聊天一家三口就抱头哭起来。我希望孩子踏着我的身体走我都愿意。等有了房子，他们自己也能工作，能过个平静的日子，那时我死了都行。 记者：你怎么看待拆迁？ 王希：拆迁是件好事啊，不知道怎么变成这样了，我都不理解。我们与拆迁方有矛盾，很多家庭也出现矛盾。家里人闹起来了，有一家五个人，同父异母，爸爸死了，留给了儿子，哥哥就是不给妹妹。一家人成了仇人。本版采写本报记者翟? 我要评论,房产
112,广东高层整风效果显著 他一句话令所有人都低下头面对同一支浙江广厦队，广东男篮五天前惜败，五天后大胜，皆因———华南虎整风朱芳雨扬手就是三分、大鹏再来远投中的、替补上场的周鹏也三分空心入筐……哈德森减少自己进攻的欲望，通过组织不断寻找机会；苏伟被对手一把撞倒，站起来想的就是继续防守；董瀚麟在拉莫斯高大身躯下一次次冲击篮筐……广东东莞银行队23日晚的对手是浙江广厦队，五天前的同一个对手，那一次，华南虎以3分惜败。在宏远俱乐部高层看来，这次失败并不是实力不足使然，而是自己没有打好，没打好的原因在于“思想松懈”。赛前准备会上，俱乐部高层都神情严肃。在主教练李春江布置完战术要求后，总经理刘宏疆扬声了，“我们之前有很多问题，必须一个个解决……像我在微博上调侃朱(朱芳雨)从9投一中到10投1中，话虽重了些，但我相信你们都是爷们，是爷们就应该能接受并改正……我不希望把所有问题都留到春节那12天假期去解决，你们必须从今晚开始，让我看到你们的行动！”卫冕冠军像这样的“整风”已经很久不见了，话很重，说得不少队员都低下了头。末了，刘宏疆高声问：“你们有没信心？”队员三三两两地回答：“有。”刘再度提高嗓门：“我听不见！”回应的是整齐高昂的答声：“有！”比赛的进程很顺利，广东队从开局便牢牢掌握先机，最后以116比97完胜对手。让球迷难忘的不是一场胜利，而是比赛中队员那种摆低姿态，以“拼”的气势去挑战对手的精气神。广东队全场共有15次抢断，比对手多10次；7次盖帽，对手此项为0；篮板、命中率均高于对方，失误却比对手少了11次。五天中面对同一对手，缘何表现如此不同？李春江赛后这样回答：“我们的重视程度、精神面貌及执行力度均好于那场。五天练不了太多技战术，重视程度的不同是结果不一样的最主要原因。”本轮其余赛果：山西118比102胜天津、上海102比93胜佛山、青岛81比92负吉林、江苏86比88负浙江、山东97比95胜北京、八一93比77胜东莞、福建108比92胜辽宁。羊城晚报记者 周方平(发自东莞),体育
113,"新加坡有十所私立学校不能招收学生根据新加坡消费者协会公布的信息，近日又有TLC Language School, STTA School of Sport and Management, Institute of Executive Training & Development, Hanbridge Commercial School, Vantage Group Pte Ltd, Soh Hair Academy, HEG Singapore Pte Ltd, Integrative Therapy Centre Pte Ltd, Eddington Private School, Wealth Film Producation Pte Ltd 共10所私立学校退出新加坡“消协保证标志教育认证计划(Case Trust for Education)”。 按照新加坡政府的规定，一旦放弃“消协保证标志教育认证计划”资格，就不能再招收国际学生。另据了解，新加坡政府将在今年年底前实施“教育信托保障计划 (Edutrust Scheme)”， 整顿私立学校。大批私立学校面临“关、停、并、转”，退出新私立教育市场。为此，提醒留学人员选择新加坡私立学校留学务必慎重。",教育
